id,URL,party,timestamp,type,message,link,comments_count,shares_count,reactions_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count
347,https://www.facebook.com/CSU/posts/10157138305645688,CSU,2019-05-11T09:47:00Z,photo,"Unsere erste Online-Umfrage unter CSU-Mitgliedern zum Thema Organspende ist auf enormes Interesse gestoßen: über 7.000 CSU-Mitglieder haben sich daran beteiligt. Das zeigt, wie sehr das Thema Organspende die Menschen bewegt. Die Umfrage gibt ein deutliches Stimmungsbild unserer Mitglieder wieder: Fast 50 Prozent favorisieren den Vorschlag von Bundesgesundheitsminister Jens Spahn mit der doppelten Widerspruchslösung. Das entspricht auch unserem jüngsten Parteitagsbeschluss dazu. Gleichwohl ist die Haltung zur Organspende eine sehr persönliche Gewissensentscheidung. So sehen das auch viele unserer Mitglieder. Unabhängig von der konkreten Regelung ist deshalb der politische Handlungsauftrag klar: Wir müssen noch mehr als bisher dafür werben, dass Organspenden Leben retten.",https://www.facebook.com/CSU/photos/a.311521140687/10157138304560688/?type=3,87,10,169,121,0,3,8,0,37
348,https://www.facebook.com/oedp.de/posts/10157211804134568,oedp.de,2019-05-11T09:59:00Z,photo,"Unser Europaabgeordneter und Spitzenkandidat Prof. Klaus #Buchner: “Ich setze mich für eine #Gemeinwohlökonomie ein, die Menschen, #Tiere und #Natur mit Respekt behandelt.“   #Europawahl2019 #ÖDP wählen | Wahl ohne 5-%-Hürde!  www.wenigeristmehr.jetzt",https://www.facebook.com/oedp.de/photos/a.393610334567/10157211804134568/?type=3,3,45,124,121,1,1,0,0,1
349,https://www.facebook.com/CSU/posts/10157138865340688,CSU,2019-05-11T05:30:00Z,photo,"Wir wünschen euch ein schönes Wochenende! Heute mit einem Blick auf den Marktplatz in Coburg im Regierungsbezirk Oberfranken. Solltest du auch schöne Bilder aus Bayern haben, dann sende diese gerne an socialmedia@csu-bayern.de #miasanbayern",https://www.facebook.com/CSU/photos/a.311521140687/10157138862320688/?type=3,24,11,175,162,7,0,1,0,5
350,https://www.facebook.com/DiePARTEI/posts/2186450281390988,DiePARTEI,2019-05-11T13:05:01Z,link,Bitte nicht das NICHT ignorieren.,https://die-partei-saar.de/plakatergaenzungsaufkleber/,25,63,521,389,53,0,79,0,0
351,https://www.facebook.com/DiePARTEI/posts/2186678831368133,DiePARTEI,2019-05-11T15:47:57Z,link,"Ein zurückgelassener Brief zeigte in seiner Verworrenheit leider die Spuren einer geistigen Zerrüttung, die befürchten lässt, dass Parteigenosse Heß das Opfer von Wahnvorstellungen wurde... Smiley!",https://youtu.be/LRzv0rjNzWI,23,84,488,319,11,4,153,0,1
352,https://www.facebook.com/DiePARTEI/posts/2186300581405958,DiePARTEI,2019-05-11T10:56:09Z,video,Ab 13.30 sind wir in Karl-Marx-Stadt. NüschelSmiley!,https://www.facebook.com/Wahlkampftour/videos/2227532550696440/,15,4,153,133,10,0,9,0,1
353,https://www.facebook.com/B90DieGruenen/posts/10158305239798219,B90DieGruenen,2019-05-11T10:39:20Z,video,"Jetzt per #Briefwahl 💌deine Stimme für ein ökologisches, demokratisches und soziales #Europa 🇪🇺abgeben und am 26. Mai ausschlafen und andere schöne Dinge machen! 💚 ➡️gruene.de/briefwahl Teile unser Video und erinnere deine Freund*innen daran: Du kannst heute schon Europa wählen! #Europawahl",https://www.facebook.com/B90DieGruenen/videos/293978498176554/,47,95,155,129,13,0,9,0,4
354,https://www.facebook.com/Piratenpartei/posts/10157317545517783,Piratenpartei,2019-05-11T06:00:01Z,link,"Auch dieses Jahr gehen am 12. Mai Pflegekräfte und Menschen aus anderen Gesundheitsberufen, Interessierte und Mitstreiter am Tag der Pflege auf die Straße. Unter dem Motto „Walk of Care“ finden am Sonntag in Berlin aber auch in vielen anderen Städten Demonstrationen und Kundgebungen für eine menschenwürdige Pflege statt.  Sandra Leurs, Themenbeauftragte für Gesundheit und Pflege der Piratenpartei Deutschland:  ""Der Pflegenotstand ist längst zum Pflegekollaps geworden. Die Forderungen der Fachkräfte müssen endlich umgesetzt werden. Pflege ist in vielen Ländern bereits ein Studienfach. Nur Deutschland hinkt sehr hinterher.""   https://www.piratenpartei.de/2019/05/10/walk-of-care-fuer-eine-menschenwuerdige-pflege/",https://www.piratenpartei.de/2019/05/10/walk-of-care-fuer-eine-menschenwuerdige-pflege/,0,6,17,17,0,0,0,0,0
355,https://www.facebook.com/CSU/posts/10157112362425688,CSU,2019-05-11T11:53:00Z,photo,"In 15 Tagen ist Europawahl. Am 26. Mai CSU wählen, damit  Manfred Weber EU-Kommissionspräsidenten wird: Ein Bayer an die Spitze Europas!",https://www.facebook.com/CSU/photos/a.311521140687/10157112359405688/?type=3,275,61,495,287,4,6,130,8,60
356,https://www.facebook.com/FDP/posts/10157245269217250,FDP,2019-05-11T11:05:00Z,photo,Europa 🇪🇺 darf bei der #Digitalisierung nicht mehr von den Seitenlinien aus zusehen.  Bei den großen Innovationssprüngen geben die USA und China den Ton an. Aufstrebende High-Tech-Nationen wie Südkorea und Singapur ziehen uns davon. Wir wollen Europa bei Innovationen auf die Überholspur bringen. 👍 Machen wir Europa zum weltweiten Vorreiter! 💪 #ChancenNutzen 🚀,https://www.facebook.com/FDP/photos/a.82276712249/10157245265277250/?type=3,17,12,127,121,6,0,0,0,0
357,https://www.facebook.com/CDU/posts/10156356555110415,CDU,2019-05-11T15:46:16Z,video,"Gestern waren wir in #Ulm. Danke an alle, die auch bei Wind und Wetter gemeinsam mit Annegret Kramp-Karrenbauer und Manfred Weber für #UnserEuropa für Sicherheit, Frieden und Wohlstand sowie für starke Kommunen kämpfen. #26MaiCDU",https://www.facebook.com/CDU/videos/419907772127349/,135,35,181,119,11,0,40,1,10
358,https://www.facebook.com/FamilienParteiDeutschlands/posts/2242374245857596,FamilienParteiDeutschlands,2019-05-11T17:28:17Z,photo,"Unsere Wahlveranstaltung in Coesfeld ist nun beendet.  Wir konnten noch einmal deutlich herausstellen,  dass es im parteiübergreifenden Interesse liegen sollte bei dieser Europawahl unsere Familien–Partei Deutschlands zu wählen. Nur so bekommt zukünftig auch der Kreis Coesfeld einen direkten Ansprechpartner im Europaparlament.  Unser Spitzenkandidat Helmut Geuking kommt aus Billerbeck und bringt sich seit Jahren als Sachkundiger Bürger für die Menschen vor Ort im Kreistag Coesfeld ein. Jetzt geht die Wahlkampftour weiter.  Nächste Stationen sind Lübeck, Magdeburg, Leipzig, Kassel und Köln in der kommenden Woche.",https://www.facebook.com/FamilienParteiDeutschlands/photos/a.628202820608088/2242372335857787/?type=3,2,20,13,13,0,0,0,0,0
359,https://www.facebook.com/FDP/posts/10157245301352250,FDP,2019-05-11T13:07:00Z,video,"#ChancenNutzen: Völkerverständigung, grenzüberschreitender Bildungsaustausch, Erasmus – das ist für Nicole Büttner-Thiel ein gelebtes Europa 🇪🇺.  Nicole von der FDP Baden-Württemberg ist Unternehmerin in den Bereichen maschinelles Lernen und Künstliche Intelligenz. 💪 Unterstütze Nicole, indem Du ihr Video likest und teilst! 👍",https://www.facebook.com/FDP/videos/386245241974885/,19,11,63,57,2,0,4,0,0
360,https://www.facebook.com/Piratenpartei/posts/10157317535357783,Piratenpartei,2019-05-11T11:00:01Z,link,"Am 19. Mai finden in vielen deutschen Städten Demonstrationen unter dem Motto „Ein Europa für alle – deine Stimme gegen Nationalismus“ statt.  Die Europawahl am 26. Mai 2019 ist eine Richtungsentscheidung über die Zukunft der Europäischen Union. Nationalisten und Rechtsextreme wollen mit ihr das Ende der EU einläuten und im Gegensatz dazu Nationalismus stark machen. Ihr Ziel ist es, mit weit mehr Abgeordneten als bisher ins Europaparlament einzuziehen. Wir alle sind gefragt, den Vormarsch der Nationalisten zu verhindern!  Die Piratenpartei Deutschland unterstützt diese Initiative und ruft dazu auf, gemeinsam gegen Rechts auf die Straße zu gehen.   https://www.piratenpartei.de/2019/05/09/demoaufruf-ein-europa-fuer-alle-deine-stimme-gegen-nationalismus/",https://www.piratenpartei.de/2019/05/09/demoaufruf-ein-europa-fuer-alle-deine-stimme-gegen-nationalismus/,3,12,31,30,1,0,0,0,0
361,https://www.facebook.com/Piratenpartei/posts/10157319870537783,Piratenpartei,2019-05-11T18:58:29Z,link,https://www.piratenpartei.de/2019/05/11/reform-des-transsexuellengesetzes-lasst-mich-endlich-selbst-bestimmen/,https://www.piratenpartei.de/2019/05/11/reform-des-transsexuellengesetzes-lasst-mich-endlich-selbst-bestimmen/,1,13,17,17,0,0,0,0,0
362,https://www.facebook.com/alternativefuerde/posts/2407819149248410,alternativefuerde,2019-05-11T16:01:01Z,link,"++ Absurder Alltag: Asyl-Intensivtäter tanzt Polizei auf der Nase herum! ++  Was ist denn da in Wolfsburg los? Ein Intensivtäter aus Mali terrorisiert eine ganze Stadt und muss oft mehrfach von der Polizei in Augenschein genommen werden.  Schreiend und fluchend rennt der 27-Jährige durch die Straßen, klettert auf Autos, belästigt Fußgänger, beklaut Ladenbesitzer und konsumiert offen Drogen, sofern er dazu nicht zu betrunken ist. Seit unglaublichen eineinhalb Jahren hält der Afrikaner die Einwohner in Atem. Oft muss die Polizei täglich mehrfach wegen ihm ausrücken. Entsprechend genervt sind die Beamten.  Der Mann ist mehrfach vorbestraft – unter anderem wegen Widerstands gegen die Einsatzkräfte, Körperverletzung, Hausfriedensbruchs, sexueller Belästigung, Diebstahls und Sachbeschädigung. Mehrfach wurde der Malier verurteilt, er steht unter Bewährung und dennoch sind schon weitere fünf Anklagen gegen ihn anhängig. Täglich kommen neue Anzeigen gegen den Mann hinzu.   Warum sitzt er nicht in Untersuchungshaft, fragen sich viele Bürger, die sich von ihm terrorisiert fühlen. Die Frage ist allerdings, warum ein Asylbewerber mit solch dicker Strafakte und überaus renitentem, gefährdendem Verhalten überhaupt noch in Deutschland ist? Schlimm genug, dass die Justiz offenbar machtlos gegen derartige Auswüchse ist. Exemplare wie er gehören postwendend in den nächsten Abschiebeflieger gesetzt! Soll der ""Schutzbedürftige"" unter der Sonne Malis wieder zu Sinnen kommen!  https://www.wolfsburger-nachrichten.de/wolfsburg/article217108053/Intensivtaeter-haelt-Wolfsburger-Polizei-in-Atem.html",https://www.wolfsburger-nachrichten.de/wolfsburg/article217108053/Intensivtaeter-haelt-Wolfsburger-Polizei-in-Atem.html,1154,2444,3770,1077,3,45,255,48,2342
363,https://www.facebook.com/alternativefuerde/posts/2409490715747920,alternativefuerde,2019-05-11T06:36:38Z,photo,"NA",https://www.facebook.com/Prof.Dr.Joerg.Meuthen/photos/a.554885501326826/1297057097109659/?type=3,268,786,4020,3835,78,15,86,1,5
364,https://www.facebook.com/DiePARTEI/posts/2188399091196107,DiePARTEI,2019-05-12T17:15:27Z,video,"Der große RAPTEI-Wettbewerb der PARTEI ist plötzlich mitten im Wahlkampf überraschend zu Ende gegangen, hier sind drei meiner Favoriten:  Platz 1: Marty – für Europa reichts https://youtu.be/SroUerr4pZg  Platz 2: Bujaka – GangBang in Brüssel https://youtu.be/BVDPQXU-414  Platz 3: Die sehr guten - Endgegner https://youtu.be/JF73odx9Jrw",https://youtu.be/SroUerr4pZg,10,46,184,159,13,2,10,0,0
365,https://www.facebook.com/VoltDeutschland/posts/417095915507800,VoltDeutschland,2019-05-12T12:01:00Z,link,"#Neuanfang für Deutschland! 🇪🇺💜  Ist es dir wichtig, dass das Internet ein Ort der freien Meinungsäußerung ist und bleibt? Uns auch! Nachdem allerdings Ende März von der EU eine neue Reform angenommen wurde, soll genau dies eingeschränkt werden. Die Pläne werden von der CDU und der SPD vorangebracht, obwohl diese sich im Koalitionsvertrag gegen Uploadfilter ausgesprochen hatten.   Das Projekt Neuanfang engagiert sich für den Erhalt der Meinungsfreiheit im Internet und macht sich stark gegen diese Reform der Uploadfilter, die in einem Europa des 21. Jahrhunderts nicht zu akzeptieren ist. Deswegen unterstützen wir das ""Projekt Neuanfang"" von Herzen! 💜  Informationen findest du auf der Homepage: https://projekt-neuanfang.blogspot.com  oder in der Facebook Gruppe:  https://www.facebook.com/groups/projekt.neuanfang/  #votevolt #jetztbistdudran #EP2019 #Europawahl #EuropeanElections #ProjektNeuanfang",https://projekt-neuanfang.blogspot.com/,2,6,40,40,0,0,0,0,0
366,https://www.facebook.com/FDP/posts/10157247588862250,FDP,2019-05-12T07:42:38Z,photo,"Die Europäische Union 🇪🇺 ist nicht ein Europa der Wirtschaft, Behörden und Institutionen, sondern ein Europa der Menschen. Sie teilen ein gemeinsames Bewusstsein für fundamentale Menschen- und Bürgerrechte. Die EU ist gegründet auf diese gemeinsamen Werte und Freiheitsrechte. 👍  Ob bei demokratischen Grundrechten, individuellen Freiheitsrechten oder dem Schutz persönlicher Daten – die Teilhabe der Bürgerinnen und Bürger an der europäischen Rechtsordnung muss konkrete Vorteile haben. 💪  Schaffen wir ein Europa der Freiheit, der Sicherheit und des Rechts, das die Einzelne und den Einzelnen schützt! Werden wir ein Europa der Bürgerrechte!  #ChancenNutzen 🚀 #EP2019  #Europawahl2019",https://www.facebook.com/FDP/photos/a.10150649308442250/10157247588602250/?type=3,11,15,113,102,9,1,0,0,1
367,https://www.facebook.com/CSU/posts/10157082975970688,CSU,2019-05-12T05:45:00Z,photo,Wir wünschen allen Mamas einen wunderbaren Muttertag im Kreise eurer Lieben!,https://www.facebook.com/CSU/photos/a.311521140687/10157082974990688/?type=3,21,128,333,306,22,1,3,0,1
368,https://www.facebook.com/FDP/posts/10157247747142250,FDP,2019-05-12T13:45:00Z,video,#ChancenNutzen: Eine gemeinsame europäische Flüchtlings- und Migrationspolitik fordert @Jan-Christoph Oetjen 🚀 Jan-Christoph ist Mitglied im Landtag Niedersachsen und will Europa gegen linke und rechte Populisten zu verteidigen. 💪 Unterstütze Jan-Christoph: Like und teile sein Video. 👍,https://www.facebook.com/FDP/videos/916584668678727/,7,9,46,37,2,0,1,0,6
369,https://www.facebook.com/FDP/posts/10157247651962250,FDP,2019-05-12T09:45:00Z,photo,"#NeinZuUploadfiltern: Unser Europa 🇪🇺 soll ein freies Internet der Meinungsfreiheit und der Vielfalt haben. Zitatrecht, Berichterstattung, Parodie und Satire sind als Grenzen des Urheberrecht genauso wichtig wie eine faire, gerechte Bezahlung für Künstler und Kreative.👍  Wir kämpfen weiter für eine freies Internet. 💪  #ChancenNutzen 🚀 #EP2019 #Europawahl2019 #Uploadfilter #SaveYourInternet #SaveTheInternet #merkelfilter #barleyfilter #fightforyourrights #RenewEurope",https://www.facebook.com/FDP/photos/a.82276712249/10157247648307250/?type=3,48,50,535,498,22,0,11,0,4
370,https://www.facebook.com/B90DieGruenen/posts/10158308061378219,B90DieGruenen,2019-05-12T09:38:22Z,photo,"#Europa ist ein einzigartiges Friedensprojekt. Schütze es gemeinsam mit uns und vielen anderen gegen die Angriffe von nationalistischen Parteien und Rechtsextremen. Demonstriere am Sonntag, 19. Mai für ein vielfältiges Europa! Jetzt eintragen: https://www.gruene.de/aktionen/kommt-wir-demonstrieren-fuer-das-neue-europa #1europafüralle  Teile unseren Demoaufruf und setze damit ein starkes Zeichen gegen Rechts!",https://www.facebook.com/B90DieGruenen/photos/a.103764373218/10158308052628219/?type=3,78,113,494,418,32,1,35,1,7
371,https://www.facebook.com/FamilienParteiDeutschlands/posts/2243506679077686,FamilienParteiDeutschlands,2019-05-12T11:08:05Z,photo,"NA",https://www.facebook.com/FamilienParteiDeutschlands/photos/a.628202820608088/2243506649077689/?type=3,1,13,4,3,1,0,0,0,0
372,https://www.facebook.com/linkspartei/posts/10155861755510683,linkspartei,2019-05-12T10:57:45Z,video,"Heute ist der internationale Tag der Pflege. Unser Dank gilt heute allen Pflegerinnen und Pflegern. Zu diesem Anlass veröffentlichen wir den vierten Teil unserer Reihe ""Links bewegt"". Diesmal zeigen wir den erfolgreichen Kampf von der Pfleger*innen im Klinikum Essen um gute Arbeitsbedingungen und eine bessere Personalbemessung. Aber seht selbst.",https://www.facebook.com/pflegenotstandstoppen/videos/430345804413214/,21,55,179,167,9,0,3,0,0
373,https://www.facebook.com/oedp.de/posts/10157214089654568,oedp.de,2019-05-12T09:00:03Z,photo,"""Hallo Große, da bist Du ja. Jetzt iss' erstmal was, damit Du nachher beim #Training nicht umkippst. Ich habe das #Essen schon fertig. Und wenn ich Dich später wieder abhole, fahren wir noch beim #Arzt vorbei, weil Du ja wieder ein neues Rezept brauchst."" 🙄 In vielen Haushalten ist das Alltag. #Kinder und andere #Familienangehörige gewöhnen sich schnell daran, was die #Mutter im Haus alles macht und im Blick hat. Darum ist es wichtig, den Alltag mal umzudrehen, nachzudenken und anzuerkennen, was #Mütter für uns tun. 🙃 Weniger #Alltag ist mehr #Muttertag. Sagen und zeigen wir es ihnen, was sie für uns bedeuten! 💐❤️  #Muttertag2019 #Mutter #Großmutter #Oma #Mama #ÖDP",https://www.facebook.com/oedp.de/photos/a.393610334567/10157214089654568/?type=3,2,20,75,69,6,0,0,0,0
374,https://www.facebook.com/FDP/posts/10157247684262250,FDP,2019-05-12T11:45:00Z,photo,"Für Menschen mit Behinderung müssen Teilhabe und eine selbstbestimmte Lebensweise in Europa 🇪🇺 selbstverständlich werden. 👍  Daher fordern wir 1️⃣ einen europaweiten #Teilhabeausweis 2️⃣ #barrierefreie Kommunikation staatlicher Stellen soll auch verstärkt Englisch als 2. Sprache vorsehen 3️⃣ Informationen, Formulare und Bescheide in der EU barrierefrei und in Leichter Sprache 4️⃣ #Austauschprogramm für junge Menschen mit Behinderung, zum Beispiel im Rahmen des Erasmus+-Programms. 💪   #ChancenNutzen 🚀 #EP2019 #Europawahl2019",https://www.facebook.com/FDP/photos/a.82276712249/10157247673902250/?type=3,22,23,188,173,7,0,7,1,0
375,https://www.facebook.com/freie.waehler.bundesvereinigung/posts/1271546482997375,freie.waehler.bundesvereinigung,2019-05-12T18:00:00Z,photo,"Stabile Außenpolitik ohne Experimente  Wir FREIE WÄHLER wollen die außenpolitischen Herausforderungen des 21. Jahrhunderts in weitaus stärkerem Maße europäisch angehen. Der Einsatz für das Selbstbestimmungsrecht der Völker sowie die Gewährleistung der Freiheit, der Demokratie, des Rechtsstaats und der Menschenrechte müssen dabei unser Kompass sein.  Unser gesamtes Wahlprogramm zur Außenpolitik können Sie hier nachlesen: https://www.unsereheimateuropa.de/unsere-politik/sicherheit/  #UnsereHeimatEuropa",https://www.facebook.com/freie.waehler.bundesvereinigung/photos/a.204390103046357/1271544786330878/?type=3,105,63,338,154,3,5,127,0,49
376,https://www.facebook.com/DiePARTEI/posts/2187687734600576,DiePARTEI,2019-05-12T07:20:45Z,photo,‪Berlin. 16 Uhr. Mit LISA BOMBE und mir. Ohne eine lächelnde KATARINA BARLEY. ZwinkerSmiley!‬ ‪#füreuropareichts ‬,https://www.facebook.com/DiePARTEI/photos/a.261530783882957/2187687664600583/?type=3,7,3,79,77,1,0,0,0,1
377,https://www.facebook.com/DiePARTEI/posts/2188299864539363,DiePARTEI,2019-05-12T16:01:25Z,photo,"Unsere Kandidierenden für das Europäische Parlament stellen sich vor. Heute ein Beitrag aus dem 3-%-Bundesland Bayern: Melody Bayer  ""Servus, ich bin's, Melody, die Bayer für Bayern - jetzt macht sie auch noch Politik, nun auch für Europa, eure Kandidatin Nummer 43 auf der Bundesliste der sehr guten Partei Die PARTEI. Ich bin Schauspielerin, Moderatorin und Model, aus Altersgründen keine Influencerin, und ich bin Politikerin aus Leidenschaft.  Als dreivierteldurchgeknallte Halbbritin weiß ich nicht immer genau, was ich tue*, aber was ich tue, tu ich mit Liebe und absoluter Treffsicherheit.  *damit wäre ich im EU-Parlament nicht allein - für Europa reicht's!""",https://www.facebook.com/DiePARTEI/photos/a.121303877905649/2188299231206093/?type=3,14,30,435,397,22,0,16,0,0
378,https://www.facebook.com/alternativefuerde/posts/2408749565822035,alternativefuerde,2019-05-12T16:02:00Z,link,"++ Abschiebeflüge: Europarat unterstellt Deutschland Folter! ++  Jetzt geht's los! Das Anti-Folter-Komitee des Europarates klagt Deutschland wegen seiner Abschiebebemühungen an.  Tatsächlich kann man aufgrund von hunderttausenden Ausreisepflichtigen maximal wohlwollend von Bemühungen sprechen, gleicht der Erfolg doch eher homöopathischen Dosen. Gleichzeitig sind die Berichte von Bundespolizisten bekannt, die erschütternde Gewalterfahrungen machen. Sie müssen sich mit beißenden, um sich tretenden, prügelnden und Blut spuckenden Nicht-Ausreisewilligen herumschlagen. Oft werden sie dabei selbst verletzt.  Abschiebeflüge sind daher oft nur in Mannschaftsstärke zu absolvieren. Dass sich nun das Anti-Folter-Komitee erdreistet, den Beamten ""unangemessene Gewaltanwendung"" zu unterstellen, kann nur ein schlechter Scherz sein! Gerügt wird unter anderem, dass Abzuschiebende zu spät über ihre Ausschaffung informiert würden. Nicht weniger abenteuerlich ist, dass das Komitee Deutschland Methoden untersagt, die bei den Betroffenen ein Erstickungsgefühl auslösten oder ihnen starke Schmerzen zufügten – etwa durch Quetschen der Genitalien. Es wäre uns neu, wenn bei Abschiebeflügen chinesische Wasserfolter oder Praktiken aus dem Bereich Ball Torture eingesetzt würden.   Hier wird unserer Bundespolizei Folter unterstellt - ein wirklich starkes Stück. Sie leistet großartige Arbeit! Oft müssen an die hundert Beamten mitfliegen, weil Abzuschiebende sich derart heftig zur Wehr setzen, dass kein normaler Vorgang mehr gewährleistet ist. An Bord sind stets Ärzte und Psychologen. Den ganzen Spaß zahlt der Steuerzahler. Es ist unfassbar, was hier vor sich geht!  Unterstützen Sie unsere Bundespolizei, indem Sie am 26. Mai die AfD wählen.  Hier finden Sie alle Infos zur Europawahl und unseren Kandidaten: ➡ https://www.afd.de/europawahl ➡ https://www.afd.de/europawahl-kandidaten  https://www.welt.de/politik/deutschland/article193198659/Anti-Folter-Komitee-des-Europarats-kritisiert-Polizeigewalt-bei-Abschiebeflug-aus-Muenchen.html",https://www.welt.de/politik/deutschland/article193198659/Anti-Folter-Komitee-des-Europarats-kritisiert-Polizeigewalt-bei-Abschiebeflug-aus-Muenchen.html,774,1204,2788,773,5,50,1100,25,835
379,https://www.facebook.com/DiePARTEI/posts/2187707021265314,DiePARTEI,2019-05-12T07:41:57Z,photo,"NA",https://www.facebook.com/DiePARTEI/photos/a.261530783882957/2187706911265325/?type=3,77,33,1696,1491,160,32,12,1,0
380,https://www.facebook.com/tierschutzpartei/posts/2325689384120239,tierschutzpartei,2019-05-12T13:40:00Z,link,"Marktexperte sieht Ende der Fleischindustrie kommen!  Er fordert die betroffenen Unternehmen auf, jetzt den Wandel mitzumachen und sich auf eine Gesellschaft einzustellen, die pflanzliche und ethische Produkte nachfragt.",https://www.focus.de/finanzen/experten/franken/gruene-revolution-wir-erleben-gerade-den-beginn-des-untergangs-der-fleischindustrie_id_10660374.html,27,44,284,247,31,5,1,0,0
381,https://www.facebook.com/alternativefuerde/posts/2409836629046662,alternativefuerde,2019-05-12T13:29:00Z,video,"+++ ❝Linksgrün-Verrückte stoppen!❞ +++  Der Berliner Journalist und Jurist Dr. Nicolaus Fest tritt auf Listenplatz 6 für die AfD bei der EU-Wahl 2019 an. Die Auswirkungen linksgrüner Ideologie kann er tagtäglich vor seiner Haustür erleben. Er will sie daher stoppen - nicht nur zu Hause in Berlin, sondern auch in Brüssel. Hier seine Rede auf unserer Wahlkampfveranstaltung im bayerischen Greding.  Die Rede bei YouTube: https://www.youtube.com/watch?v=DIPoEdENmmw  JETZT unseren YouTube-Kanal abonnieren: https://www.youtube.com/channel/UCq2rogaxLtQFrYG3X3KYNww/about?sub_confirmation=1  Hier finden Sie alle Infos zur Europawahl und unseren Kandidaten: ➡ https://www.afd.de/europawahl ➡ https://www.afd.de/europawahl-kandidaten",https://www.facebook.com/alternativefuerde/videos/401609963762614/,117,716,1910,1827,65,5,9,0,4
382,https://www.facebook.com/Piratenpartei/posts/10157321258202783,Piratenpartei,2019-05-12T08:27:39Z,video,"NA",https://www.youtube.com/watch?v=c5tfwES7fYk,2,2,15,15,0,0,0,0,0
383,https://www.facebook.com/CSU/posts/10157138485945688,CSU,2019-05-12T11:52:00Z,video,"Ein Bayer für Europa! Manfred Weber, der Spitzenkandidat von CDU und CSU für die Europawahl, hat seine Wurzeln in Niederbayern!",https://www.facebook.com/CSU/videos/334250543904430/,139,142,844,662,11,1,70,4,96
384,https://www.facebook.com/alternativefuerde/posts/2411550358875289,alternativefuerde,2019-05-12T09:19:08Z,photo,"++ Von Herzen alles Liebe zum Muttertag, Ihr Mamas da draußen ++  Heute ehren wir alle Mütter, sowie die Mutterschaft. Sie sind die unverzichtbare Güte, der Fels in der Brandung. Wir wünschen Ihnen einen wunderbaren Tag mit Ihren Lieben. 💙  Wie wenig Stellenwert die Politik der klassische Familie im Zeitalter von Selbstoptimierung einräumt, ist nicht zu übersehen. Offen wird darüber geredet, Abtreibungen zukünftig bewerben zu dürfen, so als verdiene junges Leben keinerlei Schutz. Die SPD möchte sogar Abtreibungen bis zur Geburt erlauben. Unfassbar! Gleichzeitig erschwert man es Hebammen durch horrende Haftpflichtversicherungszahlungen ihren Beruf auszuüben.  Als AfD setzen wir uns nicht nur für den Schutz des ungeborenen Lebens ein, sondern auch für die Stärkung der Familie. Das schließt ausdrücklich Alleinerziehende ein, die oft besonders schwer im Alltag zu kämpfen haben. Eine nachhaltige steuerliche Entlastung von Familien durch Einführung eines Familiensplittings wäre ein erster Schritt. Wer Kinder hat, zahlt dann weniger Steuern als bisher. Dadurch lassen sich auch die finanzielle Nachteile von Kindern und Eltern aus Trennungs- und Scheidungsfamilien beseitigen. Zinslose Darlehen, Zuschüsse und der Erlass der Grunderwerbsteuer zusätzlich zu einer besseren Berücksichtigung der Leistungen von Eltern in der Rentenversicherung, streben wir außerdem an.  Wir wertschätzen zudem die individuelle Betreuung schwangerer Frauen durch eine Hebamme ihres Vertrauens als unverzichtbare Hilfe. Angesichts von jährlich rund 750.000 Geburten bei gleichzeitig über 900.000 Todesfällen gehört zur Willkommenskultur für möglichst noch mehr Babys auch eine professionelle Versorgung mit Hebammen. Dieser Berufsstand darf weder ausgedünnt werden, noch wirtschaftlich zu stark unter Druck geraten - das ist derzeit mit bis zu 8.000 Haftpflichtprämie der Fall. Auch für Sie, liebe Hebammen, kämpfen wir!",https://www.facebook.com/alternativefuerde/photos/a.542889462408064/2411549735542018/?type=3,166,336,2776,2540,227,5,2,0,2
385,https://www.facebook.com/CSU/posts/10157144415620688,CSU,2019-05-12T19:34:36Z,video,"Die Europäische Union ist unsere Antwort auf ein Jahrhundert von Krieg, Instabilität und Unsicherheit. Das lassen wir uns von Nationalisten und Populisten nicht wegnehmen. #Klartext unseres Spitzenkandidaten für die Europawahl Manfred Weber",https://www.facebook.com/manfred.weber/videos/324695731550048/,188,31,461,209,7,5,154,3,83
